,r,nmse_test,expression,directory
566,0.9900334098894948,0.0001013429388042,[-5.5690445366087307*x1*(0.423749944650444*x1 - 0.423749944650444*sin(0.8209781098569309*x1*(x1 - 3.064498629726394) + 0.8209781098569309*x1) - 1)**2 + 279.80134189385615 - 10368.466338392142/(x1 + 34.06047643554242)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
35,0.9900334894189444,0.000101341305176,[-113.9075687647492 + 5591.292713244587/(14.08270738560612*(0.2664752769554747*x1 - 1)**2 + 7.43449604294338*((sin(x1 + 3.2127825415297786) + 0.7993939781938775)**4 - 0.4221363701398329)**2 + 48.36010043607751)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
216,0.990035636997898,0.0001012971964611,[(0.3276747434906483 - 0.10858837563830272*x1)*(-x1**2 - 3.583650807377335*(1.176087760628958 - 2*x1)*cos(2.0942617773330147*(1 - 0.78160922738250433*x1)**3) - 76.22477020755464)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162348
454,0.990041419211375,0.0001011784853571,[x1 + 24.37065878638366*sin(4.9070231647252948*(0.00041811036833265884*x1 + 1)**9/(0.16738548906938681*(-0.1439163822099644*x1 - 1)**3 - 0.012374820159669005*(0.7652308451852281*x1 - 1)**12 - 1)**9) - 2.3614301147411805],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
890,0.9900414828736552,0.0001011771787406,[-(1.6364578040159865*cos(x1 - 0.9755389134177583) - 0.2463663831732191)/(cos(x1 + 1.6401214542963571)**2 + 0.19162266117912072) + 8.259178816386267*cos(x1 + 3.4904185323588077) - 13.055541403015518],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
722,0.990041823820984,0.000101170181221,[0.22201050114552682*(1 - 0.59861808252901624*x1)**2/(cos(x1 + 1.6979581862919984)**2 + 0.057234883321724564) - 28.085715819367517*(1 - 0.2178596360536047*x1)**2 + 0.9387358383776369],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
479,0.9900422841434784,0.0001011607340661,[-28.7668919259954*(0.1864461969022*x1 - 1)**2 - 0.5546690189863728*cos(x1) + 2.0190742442287212*cos(x1 - 3.0599723454702272)**32 + 3.090784994659973],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
367,0.9900429909611098,0.0001011462289907,[-1.123343366630312*x1*(x1 - 10.286427823244273) - 24.473105581901628 - 1.5753863523211308/((0.66576870202371119*x1 - 1)**16 + 0.92688002483356601)**4],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
65,0.9900429909797874,0.0001011462286075,[x1**2 - 15.72077038543131*(0.3675125148740701*x1 - 1)**2 - 8.752340982149727 - 1.575374947537806/((0.66576867956321044*x1 - 1)**16 + 0.92688090265703981)**4],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
951,0.9900441550821794,0.000101122341599,[0.936621044690899*x1*(-0.1883919582159515*x1 - 5.487079802389779*(-0.4269031523615084*x1 - 0.4269031523615084*sin(0.37682828963694237*x1*(x1 + 1.816025067069825)) + 1)**2 + 9.267816586005726) - 24.484037278222207],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
664,0.9900441552197592,0.0001011223387761,[x1*(-0.17646176893378687*x1 - 5.1389449516818643*(-0.42689790872243379*x1 - 0.42689790872243379*sin(-0.3768529305556633*x1*(-x1 - 1.8157449192810549)) + 1)**2 + 8.68047057705705) - 24.484068258173966],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
902,0.9900465077502572,0.0001010740743862,[-1.8547041641194064*cos(1.5081694650470028*(1 - 0.70889337158355114*x1)**4) + 19.216434463068413*cos(23.35413270659002*(0.01100255195717593*x1 + 1)**2) - 20.264911653377833],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
592,0.9900466424227988,0.0001010713118072,[22.854644605536216*x1**2/(-0.68547552837315547*x1 - 1)**2 + x1/(6597.161753824151*(0.01231179664849082*x1/(0.009755112825725434*x1 + 0.0077592266686315374) - 1)**2 + 1.2416544640778016) - 24.279343431451117],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
449,0.9900469298476058,0.0001010654159029,[0.72688687681901814 - 573168.61490847887/((x1**4 + 199.78664815128332)*(417.322670710156*x1**8*(0.47037150320404895*x1 - 1)**8 + 11.217677278365828*(0.54641707805720337*x1 + 1)**4) + 20337.85624630398)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
856,0.9900503716573832,0.0001009948281723,[x1*((9.769072146615103*(1 - 0.3199435368975088*x1)**2 + 0.05142423207889681)*(-1.2377862257292044*(0.38506003706864839*x1*(x1 - 2.29090210389715) + 1)**4 - 0.1671208191835683) + 8.936701217993777) - 24.108831472037235],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
264,0.9900513431074616,0.0001009749093514,[x1**2 - x1*(2.070477859466753*x1 - 11.391790429694003) + ((-cos(x1 + 0.06941960152117174)**8 - 0.34334426170061055)**2 - 0.34251380397213493)**2 - 26.538311854599797],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
14,0.9900535581093386,0.0001009294999696,[9.358639083011846 - 415.21561320362883/(8.4459012255074144*(-0.34409392165435044*x1 - 1)**2 + 3.6917342156370638*(-0.52045691923517125*x1 + 0.52045691923517125*(sin(1.450163174171381*x1) - 0.48172048996168604)**4 + 1)**2)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
29,0.9900544380663432,0.0001009114630097,[x1*(0.13043518517877907*(2.594148271605389*(1 - 0.62087275473428823*x1)**2 - 2.6835007773780744)*(137.77854993691964*((1 - 0.57851304246214998*x1)**3 - 0.055623004534632191)**3 - 5.90422451420909) + 6.285176046520555) - 24.36049659547149],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
403,0.9900548149224618,0.0001009037388865,[5.778608682462297 - 29.966016745292927*(-0.17625516648779777*x1 + 0.034493132982476846*sin(x1*(-x1*(4.4615233935535074 - 1.0759514467319014*x1) + 5.054733710623)) + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
302,0.990055134022991,0.0001008971987699,[5.787094242356467 - 29.97549108884163*(0.1761809957552325*x1 - 0.03445076408408392*sin(4.6255112801821075*x1*(1 - 0.48235066571614564*x1)**2 + 0.4294308235732259*x1) - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
377,0.9900552138080292,0.0001008955635715,[25.390109346246033*(0.44548579166251879*(-x1 + 0.3865118649476839*(0.2869547824421002*(1 - 0.7006748587946185*x1)**8 - 1)**2)*(0.035218579620538364*x1 - 0.2355839657737326) + 1)**4 - 47.69514032158951],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
29,0.9900556373971738,0.0001008868823168,[5.825223557921897 - 30.017731792588661*(0.17585008419610416*x1 + 0.034259756622857958*sin(x1*(x1*(4.46585909037465 - 1.0772566897572705*x1) - 5.05664906923305)) - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
966,0.9900556928959576,0.0001008857449243,[5.8208813168316719 - 30.01295782469295*(0.1758871070088892*x1 - 0.03428580183169425*sin(x1*(4.6276372135009152*(0.48244557410932132*x1 - 1)**2 + 0.42833870121513484)) - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
236,0.9900556930637964,0.0001008857414846,[5.8216278031488272 - 30.01375072882029*(-0.1758805498848684*x1 + 0.034282672678048094*sin(x1*(4.627734858609044*(0.482447670198144*x1 - 1)**2 + 0.4283091046102104)) + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
232,0.9900556930663432,0.0001008857414325,[5.821457792464011 - 30.013564666666066*(0.17588204684738021*x1 - 0.034283486791529989*sin(-x1*(-4.627718926272336*(0.4824471785962551*x1 - 1)**2 - 0.42831521536296324)) - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
220,0.9900557966014052,0.0001008836196016,[-30.805292352167966*(1 - 0.18389916991421711*x1)**2 - sin(7.0153981479550648*x1*(1 - 0.44657823396982527*x1)**2 + x1 - 1.21274032796502) + 5.250484625686056],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
135,0.9900561940018812,0.0001008754755517,[2.5534010109524056*(0.62580710135793649*sin(x1 - 0.9196627921769677) - 1)**2*(9.608616792479225*sin(0.1507407410910653*x1*(x1**2 + 2.13120270060848) - 4.0871190634158525) - 12.495819654144869) + 2.413190954456138],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
304,0.9900578411464817,0.0001008417236867,[-(1.8501107690563507 - x1)*(1.580279814463687*sin(x1*(2.2476767016712658 - x1) - 2.3750868469290016)**2 + 6.987429722684885) + sin(x1) - 10.00460540528653],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
893,0.9900578411474992,0.0001008417236659,[8.5677106361431024*x1 - 1.5802726100431158*(x1 - 1.850109200054099)*sin(1.2630139122262168*(1 - 0.88980723530021804*x1)**2 + 2.6828710691187245)**2 + sin(x1) - 25.855818612975879],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
57,0.9900578411540042,0.0001008417235326,[7.777575542092435*x1 - (1.4618270365897612 - 0.7901305535983516*x1)*sin(x1*(2*x1 - 4.49535609884234) + 3.179381295478756) + sin(x1) - 24.39398462086093],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
288,0.990059451384998,0.0001008087336369,[2.377392032943734*x1 + 2.377392032943734*(x1 - 4.340559169185994)/(0.02356327265915646*sin(x1*(0.7572542698324461 - 3.1366465234075693*(0.62021195589110257*x1 - 1)**2)) + 0.41867623812217474)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
278,0.9900620984299214,0.0001007545137922,[(17.605304260591909*(0.91450025452984713 - sin(x1 - 1.5071526958335515))**2 + 2.805334604992628)*sin(0.0461413765576863*x1**4 - 2.810023695159328) - 2.3775957032992956],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
339,0.9900640664097454,0.0001007142129868,[43.856372482398159*sin(0.1981531046140431*x1) - 24.839285822882108 - sin(3.3248527137989705*x1 - 3.486675097109652)/(4.9639544908163047*sin(2.1390780072593199*(0.68373323192904231*x1 - 1)**2) - 5.6750091743332864)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165954
845,0.990064552264419,0.0001007042647933,[-85.70301116404049 - 61.495882223469536*(1.4417895284029008*cos(1.8434930641557405*(0.69101068391640769*x1 - 1)**4) - 64.1285767215947)/(18.122656431207098*(0.29976637630970176*x1 - 1)**2 + 46.64751965963435)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
94,0.9900689826178348,0.0001006135735154,[-29.57375503225107*(0.1956836015849607*x1 - 1)**2 + 2.0955233105871524*(cos(x1 - 6.212518675435297)**16 + 0.03796742174680948)**2 + 2.957092559956432],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
